Subject,Title,Content
라이프스타일,북한군 1명 10년만 판문점 jsa 통해 귀순 아주대병원 외상센터로 이송, 13일 오후 북한군 1명이 판문점 공동경비구역 북측 초소를 통해 귀순했다 합동참모본부에 따르면 이 북한군은 귀순 과정에서 북측 총격을 받아 긴급 후송됐다  합참은 13일 오후 jsa 지역 북측 판문각 전방에 위치한 북한군 초소에서 우리 측 자유의 집 방향으로 북한군 1명이 귀순해 우리 군이 신병을 확보했다고 발표했다  합참은 귀순한 북한군은 귀순 당시 북한군의 총격을 받고 부상한 상태로 긴급 후송 중에 있다 우리 군은 북한군의 도발 가능성에 대비해 경계태세를 강화한 가운데 만반의 대비태세를 유지하고 있다고 덧붙였다  군 관계자에 따르면 우리 군은 이날 jsa 북측에서 수발의 총성을 듣고 경계태세를 강화하던 중 오후 3시31분쯤 군사분계선 남측으로 50m 떨어진 지점에서 총격을 받고 쓰러진 북한군 하급전사 1명을 발견했다 이 귀순병사는 당시 비무장이었던 것으로 알려졌다  우리 군은 북측의 추가 사격 위협 등에 대비해 포복으로 귀순병사에게 다가갔고 오후 3시56분쯤 자유의집 서편 건물 뒤편으로 귀순병사의 신병을 확보했다 신병 확보 과정에서 남북 간 교전은 없었다  합참 관계자는 귀순병사는 귀순 과정에서 총격을 받고 팔꿈치 어깨 등에 부상을 당한 상황이었다 북한 귀순병사는 유엔사령부 헬기로 긴급 후송했다고 밝혔다   귀순병사는 응급처치 후 오후 4시20분쯤 헬기로 이송돼 현재 아주대학교 병원 경기남부 권역외상센터로 이송된 것으로 알려졌으나 부상 정도 수술 여부 등 정보는 확인되지 않고 있다  합참은 유엔사 군사정전위원회를 통해 cctv 등을 확보해 정확한 경위를 확인한다는 방침이다   한편 이번 북한군 귀순은 jsa 지역을 통한 귀순으로는 10년 만이다 jsa를 통한 귀순은 지난 1998년 2월3일 북한군 장교 변용관 상위 귀순과 2007년 9월6일 병사 귀순이 있었다
라이프스타일,세월호 목포신항 도착 내일1일 진상규명 집회 미수습자 가족 등 참석, 세월호가 오늘 오후 1시쯤 전남 목포시 목포신항만에 도착했다 미수습자 가족 희생자 유가족 광주전남 시도민들은 내일 세월호 참사 진상 규명을 촉구하는 집회를 개최한다  416가족협의회 416연대 세월호잊지않기목포지역공동실천회의 세월호광주시민상주모임 정권퇴진광주전남운동본부 등은이날 오후 3시 목포신항만에서 미수습자 온전한 수습과 세월호 참사 진상 규명 촉구 대회를 진행한다  이들은 이날 긴급호소문을 통해 세월호가 목포신항만에 도착하면서 실종자 수습과 진상 규명에 대한 전 국민의 관심이 집중되고 있다며 해양수산부와 목포시장은 가족들의 입회도 거주할 공간도 전혀 내주지 않고 또다시 기만과 꼼수로 가족들의 가슴에 비수를 꽂고 있다고 지적했다  이어 416연대와 세월호가족대책위원회는 긴급하게 미수습자 온전한 수습 철저한 선체 조사 선체 훼손 중지를 요구하며 집회와 농성에 들어가기로 했다며 광주전남 시도민들이 세월호를 마주한 가족들과 함께해달라고 호소했다
라이프스타일,세월호 목포신항 도착 내일1일 진상규명 집회 미수습자 가족 등 참석, 세월호가 오늘 오후 1시쯤 전남 목포시 목포신항만에 도착했다 미수습자 가족 희생자 유가족 광주전남 시도민들은 내일 세월호 참사 진상 규명을 촉구하는 집회를 개최한다  416가족협의회 416연대 세월호잊지않기목포지역공동실천회의 세월호광주시민상주모임 정권퇴진광주전남운동본부 등은이날 오후 3시 목포신항만에서 미수습자 온전한 수습과 세월호 참사 진상 규명 촉구 대회를 진행한다  이들은 이날 긴급호소문을 통해 세월호가 목포신항만에 도착하면서 실종자 수습과 진상 규명에 대한 전 국민의 관심이 집중되고 있다며 해양수산부와 목포시장은 가족들의 입회도 거주할 공간도 전혀 내주지 않고 또다시 기만과 꼼수로 가족들의 가슴에 비수를 꽂고 있다고 지적했다  이어 416연대와 세월호가족대책위원회는 긴급하게 미수습자 온전한 수습 철저한 선체 조사 선체 훼손 중지를 요구하며 집회와 농성에 들어가기로 했다며 광주전남 시도민들이 세월호를 마주한 가족들과 함께해달라고 호소했다
라이프스타일,트럼프 아베 지난달 북한 미사일 도발 후 3번 통화 한미일 긴밀한 연대 요구,도널드 트럼프 미국 대통령과 아베 신조 일본 총리가 오늘 오전 전화통화를 하고 북한 문제에 대한 결속을 다시 한 번 확인했다  일본 언론 등에 따르면 두  이날 오전 전화통화를 하고 탄도미사일 발사와 핵실험을 반복하고 있는 북한 문제에 대해 한미일이 긴밀하게 협력하자는 데 뜻을 같이 했다 미국과 일본 양국 정상의 전화통화는 지난달 29일 북한이 일본 열도 상공을 통과한 탄도미사일을 발사한 뒤 오늘까지 3번째 이뤄진 것이다 트럼프 대통령과 아베 총리는 탄도미사일 발사 직후인 지난달 29일과 다음 날인 30일 잇따라 전화통화를 하고 대책을 논의했다  아베 총리는 통화 뒤 기자들에게 최신 정세의 분석과 그 대응에 대해 다시 협의했다며 북한이 도발 행동을 일방적으로 증강하고 있는 동안 한미일의 긴밀한 연대가 요구되고 있다고 설명한 것으로 전해졌다
라이프스타일,이름 민주당 탈당 이름 잔류해 역할 해달라 아쉽고 안타까워,  성남시장은 오늘  더불어민주당 의원이 탈당 의사를 표한 데 대해 계속 연락을 드리고 있다며 만류 의사를 내비쳤다  이 시장은 이날 선거 캠프에서 기자들과 만나 당에 잔류해서 당이 포용적으로 폭넓게 갈 수 있도록 역할을 해달라고 말할 것이다라고 설명했다  그는 민주당 지도부를 향해서 당이 이견을 가진 그룹도 당 운영과 당 정책에 참여할 기회를 많이 만들어 줬으면 좋겠다며 김 의원의 탈당 만류에 나설 것을 에둘러 촉구했다  이어  나에게 애정을 많이 보여 주셨다 예전에는 일주일에 한 번씩 격려 전화도 주시고 식사도 여러 번 했다며 아쉽고 안타깝다고 덧붙였다  앞서 김 전 대표는 이날 국회에서 기자들과 만나 탈당 여부를 묻는 질문에 탈당할 것이라며 날짜는 내가 알아서 판단할 것이라고 선언한 바 있다
라이프스타일,스폰서 혐의 검사 이름 2심서 집행유예형 석방 봉사하며 살아갈 것, 고교 동창과 스폰서 관계를 유지하며 금품을 받은 혐의 등으로 기소돼 2심에서 집행유예형으로 석방된  전 부장검사가 오해와 모함을 걷어낸 법원에 경의를 표한다고 강조했다 서울고법 형사3부는 10일 특정범죄가중처벌 등에 관한 법률 위반 등 혐의로 기소된 김 전 부장검사에게 징역 2년6개월의 실형을 선고한 원심을 깨고 징역 1년에 집행유예 2년 벌금 1500만원 추징금 998만원을 선고했다 김 전 부장검사는 법원을 빠져나와 집행유예형에 대한 심정이 어떤가 등 취재진 질문에 지난 11개월 동안 수감돼 있으면서 하루도 빠짐없이 매순간 하나님께 속죄하는 마음으로 사죄드리는 마음으로 지냈다고 설명했다  그는 법원에서 오해와 모함을 걷어내고 진실만을 토대로 판단해주신 것에 대해서 깊은 경의를 표한다며 기회가 주어진다면 한 자연인으로서 가장 낮은 곳에서 사회에 봉사하면서 앞으로 살아가도록 하겠다고 주장했다  김 전 부장검사는 가족들에 대해서도 300일이 넘도록 정말 매일 같이 접견을 와준 노모와 또 아내 사랑하는 가족에게 돌아가서 그 은혜를 평생 사랑으로 갚도록 하겠다고 언급했다  2심 재판부는 1심 재판부가 유죄로 판단한 1500만원 계좌 송금 부분에 대해 빌려주고 빌린 것이라고 보고 무죄로 판단했다 또한 1심 재판부가 유죄로 판단한 향응 부분 1268만9700여원에 대해서도 다시 판단해 인정 금액을 하향 조정했다  김 전 부장검사는 2012년 5월2016년 3월 고교 동창인 김씨로부터 29회에 걸쳐 서울 강남구 술집 등에서 2400만원 상당의 향응과 3400만원 상당의 현금을 받은 혐의로 구속기소됐다  그는 2016년 67월 서울서부지검에 고소된 김씨에게 자신의 비위 사실을 감추고자 휴대전화와 장부를 없애도록 증거인멸을 지시한 혐의도 받고 있다  1심 재판부는 김 전 부장검사에게 징역 2년6개월 벌금 5000만원 추징금 2700여만원을 선고했다
라이프스타일,자유한국당 이름 이름 경남도지사 보궐선거 꼼수 사퇴 시도 마라,  전 더불어민주당 대표 측은 오늘  경남도지사가 자유한국당 대선 후보로 선출된 것에 대해 비전과 정책은 보이지 않고 온통 국민에 대한 저주와 편 가르기 색깔론 뿐이라고 비판했다  문 전 대표 측 권혁기 부대변인은 이날 논평을 통해 홍 지사는 정부와 새누리당 정권의 국정 농단으로 무너진 민주주의를 바로 세우고 반칙과 부정부패 없는 새로운 대을 만드려는 촛불 시민의 숭고한 뜻을 야권 주도의 민중 혁명 운운하며 현 정국을 무정부 상태로 규정했다며 정권 교체를 바라는 다수 국민의 열망을 색깔론으로 폄하했다고 지적했다  권 부대변인은 최순실 국정 농단 사건에 대한 반성과 성찰은 바라지도 않는다 자신의 대선 행보를 위해 국민을 또 다시 편 가르고 좌파 정권 운운하며 색깔론으로 대을 더 이상 오염 시키지 말기 바란다며 경남도지사 보궐선거를 무력화시키기 위한 꼼수 사퇴는 시도하지 말기 바란다 국민이 용납하지 않을 것이라고 경고했다 앞서 홍 지사는 이날 서울 중구 장충체육관에서 열린 한국당 대선 후보자 선출 전당대회에서 대선 후보자로 최종 선출됐다 홍 지사는 득표율 5415%로 1위  한국당 의원은 193%로 2위  전 경기도지사는1485%로 3위 김관용 경북도지사는 1170%로 4위를 기록했다
라이프스타일,쓰촨성 산사태로 10명 사망 93명 실종 구이름 2500명 투입, 지난 24일 중국 남서부 쓰촨성에서 발생한 대규모 산사태로 인한 사망자 수는 10명 실종자 수는 93명으로 집계됐다  ap통신 등에 따르면 중국 당국은 이번 사태로 25일 오후까지 10명이 사망하고 93명이 실종된 것으로 확인됐다고 밝혔다  신화통신 등 현지 언론들은 앞서 쓰촨성 당국을 인용해 이번 사태로 24일 오후까지 15명이 사망하고 118명이 실종됐다고 보도했다 이어 25일 오전에도 9명이 사망했다고 보도했지만 당국이 사상자 수를 정정한 것이다  앞서 24일 오전 6시쯤 쓰촨성 아바 티베트족강족 자치주의 마오현 뎨시진 신모촌에서 산사태가 발생했다 유일한 구조자는 챠오따솨이 일가족 3명으로 5시간 만에 구조 당국에 의해 구조됐다 현재 구 2500명  투입돼 생존자를 수색하고 있다
라이프스타일,스폰서 혐의 검사 이름 2심서 집행유예형 석방 봉사하며 살아갈 것, 고교 동창과 스폰서 관계를 유지하며 금품을 받은 혐의 등으로 기소돼 2심에서 집행유예형으로 석방된  전 부장검사가 오해와 모함을 걷어낸 법원에 경의를 표한다고 강조했다 서울고법 형사3부는 10일 특정범죄가중처벌 등에 관한 법률 위반 등 혐의로 기소된 김 전 부장검사에게 징역 2년6개월의 실형을 선고한 원심을 깨고 징역 1년에 집행유예 2년 벌금 1500만원 추징금 998만원을 선고했다 김 전 부장검사는 법원을 빠져나와 집행유예형에 대한 심정이 어떤가 등 취재진 질문에 지난 11개월 동안 수감돼 있으면서 하루도 빠짐없이 매순간 하나님께 속죄하는 마음으로 사죄드리는 마음으로 지냈다고 설명했다  그는 법원에서 오해와 모함을 걷어내고 진실만을 토대로 판단해주신 것에 대해서 깊은 경의를 표한다며 기회가 주어진다면 한 자연인으로서 가장 낮은 곳에서 사회에 봉사하면서 앞으로 살아가도록 하겠다고 주장했다  김 전 부장검사는 가족들에 대해서도 300일이 넘도록 정말 매일 같이 접견을 와준 노모와 또 아내 사랑하는 가족에게 돌아가서 그 은혜를 평생 사랑으로 갚도록 하겠다고 언급했다  2심 재판부는 1심 재판부가 유죄로 판단한 1500만원 계좌 송금 부분에 대해 빌려주고 빌린 것이라고 보고 무죄로 판단했다 또한 1심 재판부가 유죄로 판단한 향응 부분 1268만9700여원에 대해서도 다시 판단해 인정 금액을 하향 조정했다  김 전 부장검사는 2012년 5월2016년 3월 고교 동창인 김씨로부터 29회에 걸쳐 서울 강남구 술집 등에서 2400만원 상당의 향응과 3400만원 상당의 현금을 받은 혐의로 구속기소됐다  그는 2016년 67월 서울서부지검에 고소된 김씨에게 자신의 비위 사실을 감추고자 휴대전화와 장부를 없애도록 증거인멸을 지시한 혐의도 받고 있다  1심 재판부는 김 전 부장검사에게 징역 2년6개월 벌금 5000만원 추징금 2700여만원을 선고했다
라이프스타일,100억원대 가짜 경유 유통한 일당 무더기 검거, 100억원대 가짜 경유를 만들어 주유소에 유통한 일당이 경찰에 붙잡혔다  경기 용인동부경찰서는 31일 석유 및 석유대체연료 사업법 위반 혐의로 가짜 석유 제조 총책 a씨 등 6명을 구속했다고 발표했다 또한 a씨 등이 만든 가짜 등유를 납품받아 판매한 주유소 업자 b씨 등 16명을 같은 혐의로 불구속 입건했다  a씨 등 6명은 지난해 9월부터 지난 8월까지 경기 용인시와 광주시에 무등록 석유 저장소 2곳을 차려 놓고 가짜 경유 854만ℓ를 만들어 수도권과 충남 등 전국 15개 주유소에 유통한 혐의를 받고 있다  a씨 일당은 등유를 활성탄에 통과하는 방법으로 식별제를 제거한 뒤 경유와 일정 비율로 섞어 가짜 경유를 만든 것으로 조사됐다 이들은 전국 제조유통 총책 제조 기술자 원료 공급책 석유 유통책 등 역할을 분담해 조직적으로 범행했다   b씨 등 16명은 a씨 일당이 제조한 경유가 가짜임을 알면서도 상대적으로 저렴한 가격에 납품받아 판매한 혐의를 받고 있다  경찰 관계자는 한국석유관리원과 공조해 a씨 등을 적발했다며 가짜 석유는 대기 오염 및 탈세의 원인이 되고 특히 자동차 고장 등의 원인이 되는 중대한 범죄인 만큼 지속적인 단속에 나설 방침이라고 설명했다
라이프스타일,마지막 사법시험 2차 합격자 55명 확정 다음달 3차 시험, 마지막 사법시험 2차 합격자가 발표됐다 법무부는 11일 제59회 사법시험 제2차 시험 합격자 55명을 확정해 발표했다   법무부에 따르면 올해 2차 시험은 186명이 응시해 338대 1 경쟁률을 기록했다 1차 시험이 실시되지 않아 전원 재시 응시자들만 시험을 봤다   합격자 중 남성은 30명으로 전체의 5455%였다 여성은 25명으로 4545%를 기록했다 모두 109명의 합격자를 배출했던 지난해 시험에서는 여성 합격자가 40명으로 전체의 3670%를 기록한 데 비해 여성 합격자 비율이 올랐다  전공별로 보면 법학전공자가 41명 비전공자가 14명으로 나타났다 최저 합격점수는 총점 41321점이다  3차 시험은 11월 1 2일 이틀 동안 고양시 일산 사법연수원에서 진행된다 최종합격자는 같은 달 10일 발표된다  한편 사법시험법은 변호사시험법에 따라 오는 12월31일 폐지된다
라이프스타일,이름 석방하라 태극기 집회 서울 곳곳 점령,법원이 지난 13일  전 대통령에 대한 추가 구속영장을 발부한 가운데 주말인 14일 오후 태극기 집회 참가자들이  구속 연장 반대를 외치며 서울 도심 곳곳에서 규탄 집회를 가졌다   보수단체 새로운한국을위한국민운동과 태극기운동본부는 이날 오후 2시 서울 중구 대한문 앞에서 약 3000명이 참석한 가운데 박 전 대통령 탄핵무효 집회를 열었다 집회 후에는 대한문에서 광화문을 지나 청와대 인근 효자치안센터까지 가두시위를 벌였다    전 대통령 무죄 석방 서명운동본부도 같은 시각 서울 종로구 대학로 혜화역 앞에서 3000여명이 모여 집회를 열열고 무죄의 당위성을 주장하며 석방 서명운동을 벌였다 이들은 혜화역에서 종로 보신각을 거쳐 국립현대미술관까지 거리를 행진했다 태극기행동본부도 광화문 동화면세점 앞에서 200여명이 탄핵탄핵 무효 집회를 갖고 광화문과 을지로 일대를 행진했다   이들은 모두 박 전 대통령에 대한 탄핵과 파면을 비판하고 무죄를 주장하며 석방을 요구했다   앞서 지난 13일 서울중앙지법 형사합의22부는 증거인멸 우려를  박 전 대통령에 대한 추가 구속영장을 발부했다 이에 따라 박 전 대통령의 구속기간은 최대 6개월까지 늘어나 최장 내년 4월16일까지로 연장됐다 2018년 4월16일은 세월호 참사 4주기가 되는 날이다 
라이프스타일,트럼프 북한 핵무기 개발 못할 것 중국도 돕지 않는다, 도널드 트럼프 미국 대통령 당선인은 2일 자신의 트위터를 통해 북한은 미국 영토에 도달할 수 있는 핵무기 개발의 마지막 단계에 왔다고 했지만 그럴 일은 없을 것이라고 말했다  트럼프 당선인은 중국이 일방향 무역으로 미국에서 엄청난 돈과 부를 빼앗아 갔지만  북한을 도와주지는 않을 것이다라고 주장했다  앞서  북한 노동당 위원장은 1일 신년사를 통해 대륙간탄도미사일 시험 발사 준비 사업이 마감 단계라고 말한 바 있다 북한은 kn08과 kn14의 추진체 모습은 열병식에서 보여줬지만 실제로 발사되는 장면을 공개하지 않았다  트럼프 당선인의 이러한 발언은 정보기관으로부터 북핵과 관련한 기밀 정보를 보고받은 데 따른 것으로 보인다 중국 정부의 대북정책과 관련한 내용도 보고받았을 것으로 추정된다  로이터통신은 1일 정보기관 고위관계자를 인용 트럼프 당선인이 보고받은 첫 기밀정보 브리핑은 북한 및 북핵 프로그램 관련 문제라고 보도했다  한편 미 국방부는 1일 북한의 icbm 발사는 유엔  결의에 대한 명백한 위반이라며 세계 안정과 평화를 위협하는 도발과 선동적 발언을 삼갈 것을 촉구했다
라이프스타일,유엔 러 대사 미국북한 대화 촉구 군사적 해결 옵션 아니다, 바실리 네벤지아 유엔 주재 러시아 대사가 미국이 북한과의 대화 방안을 모색해야 한다고 강조했다  네벤지아 대사는 9일 미국은 북한을 위험한 행동으로 몰아가는 행동을 자제하라며 한반도 긴장 완화를 위한 정치적 대화를 촉구했다  네벤지아 대사는 이날 기자들과 만나  군사적 해결 방안은 어쨌든 옵션이 아니다라며 우리는 미국이 냉정함을 유지하고 다른 쪽의 위험한 행동을 유발하는 어떤 움직임도 자제하길 강력하게 희망한다고 주장했다 그는 미국과 북한 당국이 대화를 시작할 방도를 찾기를 촉구한다 러시아는 협상을 촉진하기 위해 최선을 다할 것이라며 우리는 긴장이 완화되기를 희망하며 진지하게 정치적 대화 방안을 만드는 일을 시작해야 한다고 덧붙였다
라이프스타일,풍계리 핵실험장 붕괴로 200명 사망 6차 핵실험 지반 약화 가능성, 북한이 지난달 제6차 핵실험을 실시한 뒤 핵실험장 지하 갱도가 붕괴돼 200여명이 사망한 것으로 보인다는 주장이 제기됐다  일본 tv아사히는 31일 북한 소식통을 인용 지난달 10일쯤 함경북도 길주군 풍계리 핵실험장에서 지하갱도를 건설하던 도중 붕괴 사고가 일어났다며 이같이 보도했다  소식통은 당시 붕괴 사고가 발생해 근로자 100여명이 매몰됐고 이들을 구조하는 과정에서 또 다시 붕괴 사고가 발생해 근로자 200여명이 사망했을 가능성이 있다고 전달했다  아사히는 북한이 지난달 3일 6차 핵실험을 강행한 뒤 핵실험장 일대의 지반이 약해지며 이 같은 대규모 붕괴 사고가 일어났을 가능성이 있다고 설명했다  일본은 북한의 6차 핵실험 당시 폭발력 규모가 역대 최대인 tnt 폭약 환산 기준 약 160킬로톤에 이르는 것으로 보고 있다 
라이프스타일,미세먼지 농도 서울경기 한때 나쁨 경북 낮 기온 30도, 오늘 수도권 일부 지역에 미세먼지 농도가 한때 나쁨 수준으로 올라가겠다 8일 오전 전국 대부분 지역에 안개가 낀 가운데 미세먼지 농도가 올라가는 곳도 있어 외출 시 주의가 요구된다  기상청에 따르면 이날 대기확산이 원활해 전 권역에서 미세먼지가 보통으로 예상된다 다만 국외 미세먼지 유입과 대기정체로 서울경기 일부 지역에서 오전에 나쁨 정도의 농도가 일시적으로 나타날 것이라고 내다봤다  오후에는 충청도지방도 한때 나쁨 단계를 보이는 곳이 있을 전망이다  한편 오늘 날씨는 서해상에 위치한 고기압 영향으로 전국이 대체로 맑겠다 낮 기온은 경북이 30도까지 오르는 등 조금 더울 전망이다
라이프스타일,이름 몰타 국적 취득 시도 의혹 변호인 페이크 뉴스, 20일 씨의 구속 전 피의자심문이 2시간20분 만에 종료됐다 정씨의 구속 여부는 이날 밤 늦게 또는 다음날 오전쯤 결정될 전망이다  서울중앙지법  영장전담 부장판사는 이날 오전 10시30분부터 오후 12시50분까지 정씨에 대한 영장실질심사를 실시했다 지난 2일 진행된 정씨의 첫 번째 영장실질심사는 3시간30분 정도 진행됐다 정씨는 법정 밖으로 나와 판사에게 뭐라고 했는가라는 질문에 사실을 있는 그대로 말씀드렸다고 대답했다 도주 우려에 대한 질문에는 도망갈 우려 없다고라고 말을 흐리며 울먹였다  검찰은 지난 18일 정씨에게 업무방해 위계에 의한 공무집행방해 범죄수익은닉 규제 및 처벌 등에 관한 법률 위반 혐의를 추가해 구속영장을 청구했다 지난 2일 첫번째 구속영장 청구 당시 적용했던 혐의에서 범죄수익은닉 혐의가 추가된 것이다   정씨는 청담고와 대 입학학사 업무를 방해하고 삼성으로부터 부당한 승마 지원을 받은 혐의 등을 받고 있다 검찰은 이 혐의에 승마 지원 명목으로 제공한 말이 언론에 노출되자 이를 다른 말로 바꿔 숨기려 한 이른바 말세탁 혐의를 추가했다   검찰은 지난 1213일 정씨를 소환해 조사했다 보강 수사 차원에서 정씨 아들의 보모 마필 관리사 등도 소환해 조사했다 검찰은 이 과정에서 정씨가 덴마크 구금 중 지중해 섬나라 몰타 국적 취득을 시도한 사실을 파악했다 이를 근거로 법정에서 정씨에게 구속 사유 중 하나인 도주 우려가 있다고 주장한 것으로 알려졌다   한편 정씨의 변호인인  변호사는 이날 영장심사에 앞서 말 계약에 대해 자세히 이해하고 있으면 아무 문제가 없다며 이해가 안 되니까 전부 의혹으로 보는 것이라고 주장했다 몰타 등 제3국 국적 취득 시도 의혹에 대해서는 전형적인 페이크뉴스라고 반박했다
라이프스타일,국방부 여군 병사모집제도 검토한 바 없다, 국방부가 1일 여군 병사모집제도가 부활한다는 보도에 대해 전혀 사실이 아니다라고 일축했다  앞서 한 매체는 이날 국방부가 여군 병사모집제도를 43년 만에 부활시킬 방침이라고 보도했다 현역 병사 군 복무 기간 축소에 따른 병력을 채우기 위한 대는 설명이다  국방부는 이 같은 보도에 대해 국방부가 43년 만에 여군 병사모집제도를 부활시킬 방침이라는 보도 내용은 전혀 사실이 아니다라고 반박했다  그러면서 국방부는 여군 병사모집제도를 검토한 바 없으며 향후에도 검토할 계획이 없다고 덧붙였다
라이프스타일,이름 석방하라 태극기 집회 서울 곳곳 점령,법원이 지난 13일  전 대통령에 대한 추가 구속영장을 발부한 가운데 주말인 14일 오후 태극기 집회 참가자들이  구속 연장 반대를 외치며 서울 도심 곳곳에서 규탄 집회를 가졌다   보수단체 새로운한국을위한국민운동과 태극기운동본부는 이날 오후 2시 서울 중구 대한문 앞에서 약 3000명이 참석한 가운데 박 전 대통령 탄핵무효 집회를 열었다 집회 후에는 대한문에서 광화문을 지나 청와대 인근 효자치안센터까지 가두시위를 벌였다    전 대통령 무죄 석방 서명운동본부도 같은 시각 서울 종로구 대학로 혜화역 앞에서 3000여명이 모여 집회를 열열고 무죄의 당위성을 주장하며 석방 서명운동을 벌였다 이들은 혜화역에서 종로 보신각을 거쳐 국립현대미술관까지 거리를 행진했다 태극기행동본부도 광화문 동화면세점 앞에서 200여명이 탄핵탄핵 무효 집회를 갖고 광화문과 을지로 일대를 행진했다   이들은 모두 박 전 대통령에 대한 탄핵과 파면을 비판하고 무죄를 주장하며 석방을 요구했다   앞서 지난 13일 서울중앙지법 형사합의22부는 증거인멸 우려를  박 전 대통령에 대한 추가 구속영장을 발부했다 이에 따라 박 전 대통령의 구속기간은 최대 6개월까지 늘어나 최장 내년 4월16일까지로 연장됐다 2018년 4월16일은 세월호 참사 4주기가 되는 날이다 
문화,n스타일 해외★ 40대에도 꽃미모 다이앤 크루거의 패션, 방부제미모의 할리우드 여배우 다이앤 크루거가 8일 뉴욕에서 모습을 드러내 화제다그는 다양한 아이템으로 믹스 앤 매치 스타일링을 선보였다 얇은 레이스 스커트를 레이어드해 평범한 스트라이프 셔츠를 섹시하고 스타일리시하게 연출했다 여기에 스팽글 장식이 포인트인 분홍색 스카잔 점퍼를 착용해 뛰어난 패션 감각을 자랑했다한편 그는 지난 7월 10년간의 긴 연애 끝에 남자친구인 조슈아 잭슨과 결별 사실을 발표해 많은 이들에게 아쉬움을 남겼다news1 뷰티 패션 뉴스 제보  beauty<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
문화,n스타일 해외★ 여전히 완벽몸매 제니퍼 로페즈의 화이트 드레스룩, 할리우드의 대표 방부제 미모 제니퍼 로페즈가 17일 미국 로스앤젤레스에서 진행된 영화 아이스 에이지 지구 대충돌의 시사회에 참석해 자리를 빛냈다 그는 레이스가 레이어드 된 미니 드레스와 함께 올 화이트 룩을 선보여 시선을 끌었다 아찔한 스틸레토 힐과 클러치까지 화이트 컬러로 맞춤 스타일링으로 깔끔하면서도 섹시한 분위기를 놓치지 않았다한편 그는 아이스 에이지 지구 대충돌에서 성우로 완벽한 변신을 선보여 화제를 모은 바 있다 국내에서는 오는 20일 개봉을 앞두고 있다news1 뷰티 패션 뉴스 제보  beauty <저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
문화,n스타일 해외★ 원더우먼 갤 가돗의 브이넥 톱 스타일링, 2017년 개봉을 앞둔 슈퍼 히어로 영화 원더우먼의 주연으로 원더우먼 역할을 맡은 갤 가돗이 24일 샌디에이고 코믹콘에 참석해 자리를 빛냈다 그는 깊게 파인 브이넥 톱과 함께 강렬한 기하학 프린트의 프리츠 스커트를 착용해 시선을 사로잡았다 타이트한 상의와 와이드벨트가 그의 건강미 넘치는 몸매를 더욱 돋보이게 했다한편 갤 가돗이 연기한 원더우먼은 지난 3월 개봉한 배트맨 대 슈퍼맨에 처음 등장하며 많은 이들의 시선을 사로잡았다 영화 원더우먼 또한 포스터와 예고편이 차례로 공개돼 팬들의 관심이 고조되고 있다news1 뷰티 패션 뉴스 제보  beauty<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
문화,빌라봉 현대백화점 목동점에 빌라봉스토어 오픈, 서핑의류 빌라봉이 23일 현대백화점 목동점 유플렉스 1층에 입점했다호주를 대표하는 서핑브랜드 빌라봉은 taj burrow joel parkinson andy irons 등 유명 서퍼들을 후원하며 한국인에게도 이미 친숙한 브랜드다스타일리시한 디자인과 통기성 활동성 자외선 차단 기능이 뛰어난데 빌라봉 래시가드의 경우 자외선 차단지수50의 소재를 사용 자외선을 90% 이상 막아주는 것으로 알려져 있다빌라봉을 국내 정식 수입하고 있는 빌라봉코리아 측은 현대백화점 목동점 빌라봉스토어 입점으로 서울 서부권에서도 해당 제품을 선보일 수 있게 됐다며 개성 있는 비치웨어 휴가철 패션을 완성해 줄 빌라봉과 함께 스타일리시한 여름 휴가철 패션을 완성하길 바란다고 말했다news1 뷰티 패션 뉴스 제보  beauty<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
문화,n스타일 ★패션 exo부터 루나까지레트로 패션으로 심장 저격, 아이돌이 앨범 활동을 하는데 있어 자신의 매력과 콘셉트가 얼마나 잘 맞아떨어지는지가 중요하다 다양한 아이돌 콘셉트 속에서 2016년 패션 트렌드인 레트로 패션을 각 아티스트에 잘 녹여낸 sm엔터테인먼트의 티저 와 그 패션에 대해 정리해봤다 지난 10일 새 앨범으로 다시 찾아온 엑소는 앨범 발매와 동시에 각종 음원차트를 석권하며 순항 중이다 발매 전에 사전 공개한 티저 는 레트로 패션을 중심으로 한 키치한 스타일링을 선보여 각자 소년미 넘치는 모습으로 오매불망 애타게 기다리던 팬들의 마음을 흔들어 놓았다또한 솔로 가수로 출격한 f의 루나 역시 레트로의 색이 짙은 콘셉트 를 발표해 화제를 모았다 타이틀곡인 free somebody의 몽환적인 분위기와 어우러지는 섹시한 티저 로 지금까지 감춰왔던 색다른 매력을 느낄 수 있다 news1 뷰티 패션 뉴스 제보  beauty<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
